Order ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Order Date,City,Payment Method,Status,Salesperson,Notes
ORD-6751-18,Davis, Emily,Wireless Mouse,Electronics,5,558.43,2792.15,6/5/2022,HOU,Apple Pay,Pending,SP-247
ORD-7507-45,Sarah Johnson,Smartphone,electronics,3,738.09,2214.27,24-Sep,2022,SEA,cash,Shipped,SP-443
ORD-6882-29,R Wilson,Computer Monitor,electronics,5,5.54,27.7,5/3/2022,CHI,Apple Pay,Refunded,SP-193,URGENT
ORD-6807-58,Customer,Headphones,electronics,1,628.15,628.15,7/12/2023,LA,Bank Transfer,CANCEL,SP-701,discount applied
ORD-2705-80,Guest,Keyboard,Gadgets,5,1362.04,6810.2,11/25/2022,Seattle,Apple Pay,Delivered,SP-305,URGENT
ORD-3959-28,Online Customer,Wireless Headphones,Accessories,1,781.25,781.25,10/3/2023,Chicago,Credit Card,pending,SP-502,discount applied
ORD-6825-93,John Smith,Wireless Headphones,Mobile,2,962.93,1925.86,10/5/2022,Houston,cash,COMPLETE,SP-196,corporate client
ORD-8251-15,Emily Davis,Computer Mouse,Accessories,5,221.81,1109.05,6/27/2023,CHI,Bank Transfer,Completed,,discount applied
ORD-9188-34,Sarah Johnson,Headphone,electronics,1,1184.24,1184.24,11/18/2022,Online,CASH,,SP-754,corporate client
ORD-5715-17,E Davis,Headphone,electronics,4,143.72,574.88,8/25/2023,Miami, FL,CC,Shipped,
ORD-9509-88,Wilson, Robert,Keyboard,Accessories,1,947.31,947.31,10/24/2022,Houston,Bank Transfer,pending,SP-584
ORD-6156-43,Michael Brown,Computer Mouse,Mobile,4,869.47,3477.88,2/3/2023,Houston, TX,cash,,SP-285
ORD-1723-38;Mike Brown;Wireless Headphones;electronics;3;650.39;1951.17;08-31-23;MIA;PayPal;CANCEL;SP-252;URGENT,,,,,,,,,,,,
ORD-7198-82,Smith, John,Tablet,Tech,3,788.46,2365.38,11/5/2023,New York City,Bank Transfer,CANCEL,
ORD-6923-17,John S.,Display,Gadgets,4,632.15,2528.6,3/8/2023,MIA,Bank Transfer,Completed,SP-863,corporate client
ORD-1094-40,Davis, Emily,Computer Mouse,Gadgets,3,1768.89,5306.67,11/3/2022,HOU,Apple Pay,COMPLETE,SP-381
ORD-8461-90,R Wilson,iPad,Tech,3,1228.27,3684.81,11/26/2023,Chicago,Apple Pay,Delivered,SP-524,
ORD-8681-39,R Wilson,Mechanical Keyboard,electronics,2,1780.75,3561.5,10/21/2022,MIA,Google Pay,Cancelled,SP-853,discount applied
ORD-5078-83,Online Customer,laptop,Mobile,3,538.51,1615.53,3/12/2022,Seattle, WA,Google Pay,Delivered,SP-221
ORD-1620-77,Emily D.,Cell Phone,Computers,3,1914.99,5744.97,13-09-2022,L.A.,CASH,,SP-312,URGENT
ORD-1115-55,Johnson, Sarah,Earphones,Mobile,2,1016.69,2033.38,1-Jul,2023,Seattle, WA,Bank Transfer
ORD-6665-57,Walk-in,iPad,Accessories,1,482.65,482.65,26-Mar,2023,L.A.,CASH,Refunded,SP-438
ORD-3354-10,Emily D.,Monitor,Mobile,5,617.42,3087.1,6/22/2023,Houston, TX,cash,COMPLETE,SP-148
ORD-3956-13,Robert Wilson,Tablet Computer,Tech,3,267.05,801.15,12/15/2023,Houston,cash,Shipped,SP-505,corporate client
ORD-5337-25,John Smith,smart phone,Computers,5,281.3,1406.5,3/6/2023,Houston,PayPal,Shipped,SP-122,URGENT
ORD-6726-91,Bob Wilson,Mobile Phone,Gadgets,5,1840.81,9204.05,5-Oct,2022,,PayPal,CANCEL,
ORD-4129-18,E Davis,Lpt,electronics,4,340.52,1362.08,6-Sep,2022,Miami, FL,Debit Card,COMPLETE
ORD-4438-69,Guest,Computer Monitor,Tech,2,1654.88,3309.76,11/28/2022,NYC,Credit Card,COMPLETE,SP-953,bulk order
ORD-7786-98,R Wilson,Laptop,Gadgets,3,1437.01,4311.03,5/16/2023,New York City,Cash,Delivered,SP-712,bulk order
ORD-4411-58,Robert Wilson,Wireless Keyboard,Computers,3,928.34,2785.02,11/3/2022,Chicago,CC,,SP-677,
ORD-5331-51,Wilson, Robert,Mechanical Keyboard,Electronics,2,724.66,1449.32,3/4/2023,New York City,Cash,pending,SP-389
ORD-1902-67,Guest,smart phone,electronics,1,1361.02,1361.02,6/2/2022,Chicago, IL,CC,Pending,SP-120
ORD-6959-33,Johnson, Sarah,Mobile Phone,Mobile,5,837.55,4187.75,10/21/2022,CHI,Google Pay,Pending,SP-999
ORD-2628-24,R Wilson,Keyboard,Computers,5,78.93,394.65,8/3/2022,Manhattan,Bank Transfer,pending,SP-195,URGENT
ORD-4517-92,Sarah J.,Laptop,Electronics,5,500.94,2504.7,27-03-2023,Los Angeles, CA,CC,Pending,
ORD-4230-99,Bob Wilson,Computer Mouse,Tech,5,1512.17,7560.85,5-May,2023,Online,Debit Card,Completed,SP-730
ORD-4790-87,Brown, Mike,Wireless Mouse,Mobile,3,368.5,1105.5,17/03/23,N/A,cash,Cancelled,SP-352
ORD-4823-75,John Smith,Computer Monitor,Tech,4,1834.27,7337.08,31/05/23,Los Angeles,PayPal,Completed,SP-405,discount applied
ORD-3334-53,Michael Brown,Computer Mouse,Computers,5,1055.73,5278.65,1/7/2022,Miami, FL,CASH,Refunded,SP-603
ORD-8113-99,Bob Wilson,Cell Phone,ELECTRONICS,4,1660.13,6640.52,3/4/2023,Online,Credit Card,,SP-357,
ORD-5839-51,Davis, Emily,Wireless Mouse,ELECTRONICS,5,551.61,2758.05,8/10/2022,L.A.,Credit Card,Shipped,SP-501
ORD-7761-36,Sarah Johnson,Wireless Mouse,Tech,4,1971.9,7887.6,3/20/2023,,CASH,pending,SP-576,
ORD-7408-92,John S.,Monitor,Electronics,4,73.74,294.96,15-12-2023,,Apple Pay,Delivered,SP-451,corporate client
ORD-3713-54,JOHN SMITH,Computer Monitor,Mobile,4,1877.97,7511.88,11/9/2022,Miami, FL,CC,Cancelled,
ORD-1242-10,Emily Davis,Computer Mouse,Electronics,2,65.07,130.14,10/17/2022,Houston, TX,Credit Card,pending,SP-327
ORD-7144-91,Sarah J.,Computer Mouse,electronics,4,404.42,1617.68,24/03/23,HOU,PayPal,COMPLETE,SP-406,discount applied
,,,,,,,,,,,,
ORD-9402-88,R Wilson,Mouse,Gadgets,2,1040.34,2080.68,20/06/23,Chicago, IL,Cash,Refunded,SP-856
ORD-1627-74,E Davis,Mechanical Keyboard,Electronics,1,69.59,69.59,9/15/2023,Miami,Google Pay,Delivered,SP-853,URGENT
ORD-5514-57,Unknown,Laptop Computer,Accessories,4,713,2852,2/19/2023,Los Angeles,Credit Card,Completed,SP-224,
ORD-8357-78,M Brown,Headphones,Tech,342,1761.04,602275.68,12/31/2023,Miami,cash,Delivered,SP-915,bulk order
ORD-1189-58,J Smith,Wireless Mouse,ELECTRONICS,2,1287.75,2575.5,9/23/2023,New York,Google Pay,COMPLETE,SP-998,
ORD-6563-77,Michael Brown,Laptop,Mobile,4,201.33,805.32,16-May,2022,Los Angeles,Apple Pay,Delivered,SP-383
,,,,,,,,,,,,
ORD-6981-95,M Brown,Wireless Headphones,electronics,3,1826.65,5479.95,2/2/2023,Chicago, IL,CASH,Shipped,SP-358
ORD-3501-30,Emily D.,Monitor,Gadgets,3,918.62,2755.86,2/17/2022,MIA,Credit Card,Shipped,SP-201,corporate client
ORD-9340-63,R Wilson,iPad,Gadgets,5,281.44,1407.2,7/8/2022,SEA,Credit Card,Refunded,SP-704,
ORD-4154-37,Michael Brown,Keyboard,Computers,5,752.5,3762.5,6/19/2022,Seattle,Cash,CANCEL,,bulk order
ORD-5825-25,Mike Brown,Earphones,Electronics,5,75.03,375.15,5/3/2023,MIA,CASH,Completed,SP-944,bulk order
ORD-8101-95,John S.,Mobile Phone,Computers,2,78.27,156.54,6/28/2023,Manhattan,cash,,SP-309,bulk order
ORD-1656-34,Johnson, Sarah,Keyboard,Computers,4,339.25,1357,5/9/2022,LA,PayPal,Pending,SP-462
ORD-2257-70,J Smith,Computer Monitor,Computers,5,779.02,3895.1,7/20/2023,New York,Debit Card,CANCEL,SP-876,discount applied
ORD-5214-94,M Brown,Tablet,Gadgets,2,876.65,1753.3,11/25/2022,Miami, FL,CC,Pending,SP-400
ORD-1159-73,Johnson, Sarah,iPad,Gadgets,3,921.23,2763.69,6/19/2022,Los Angeles,Credit Card,Refunded,SP-949
ORD-9519-25,Emily D.,Tablet,ELECTRONICS,3,413.12,1239.36,8/3/2022,Seattle, WA,Google Pay,Delivered,SP-339
ORD-2651-71,S Johnson,Smartphone,Mobile,4,387.94,1551.76,9/5/2023,Chicago,Bank Transfer,COMPLETE,SP-512,corporate client
ORD-8145-19,E Davis,Computer Monitor,Computers,1,489.91,489.91,7/4/2022,Houston, TX,Google Pay,Pending,SP-479
ORD-2160-77,R Wilson,Computer Mouse,ELECTRONICS,2,1555.16,3110.32,7-May,2022,Houston, TX,Cash,Pending
ORD-4443-35,Sarah Johnson,Cell Phone,ELECTRONICS,2,1260.62,2521.24,8/1/2023,Manhattan,Cash,COMPLETE,,corporate client
ORD-2973-70,Customer,Mobile Phone,Tech,4,1950.85,7803.4,4-Dec,2023,MIA,cash,pending,SP-813
ORD-3564-73,Bob Wilson,Computer Monitor,Mobile,3,1221.38,3664.14,31-08-2023,Miami, FL,cash,Completed,SP-803
ORD-9542-14,Smith, John,Wireless Headphones,electronics,2,266.82,533.64,24/07/23,MIA,CC,Cancelled,SP-737
ORD-2199-15,Emily Davis,Smartphone,Accessories,1,1449.41,1449.41,1/29/2023,Los Angeles,CASH,pending,SP-279,
ORD-4052-40,M Brown,Mobile Phone,ELECTRONICS,3,446.24,1338.72,3/6/2022,Chicago,Credit Card,Pending,,URGENT
ORD-6773-67,R Wilson,Display,Accessories,5,1068.52,5342.6,2023-02-30,Manhattan,Google Pay,CANCEL,SP-138,discount applied
ORD-6903-40,Emily D.,Tablet,Mobile,3,1814.64,5443.92,6/10/2023,CHI,Bank Transfer,Refunded,SP-428,bulk order
ORD-7216-82,Sarah J.,Tablet Computer,ELECTRONICS,4,1183.64,4734.56,16-08-2022,Houston, TX,Bank Transfer,Shipped,SP-315
ORD-6143-34,Emily D.,iPad,Gadgets,2,314.58,629.16,17/09/23,Miami,CC,pending,SP-325,
ORD-5806-13,Michael Brown,Tablet Computer,ELECTRONICS,3,1775.71,5327.13,12/16/2023,SEA,Debit Card,Shipped,SP-504,corporate client
ORD-8925-70,Michael Brown,Tablet Computer,Electronics,4,548.23,2192.92,14/09/22,Houston,CASH,Shipped,SP-528,URGENT
ORD-2137-69,JOHN SMITH,laptop,Computers,1,119.07,119.07,6/9/2022,Online,Google Pay,COMPLETE,SP-870,discount applied
ORD-4722-69,Emily Davis,Display,Computers,4,1604.87,6419.48,12/25/2023,N/A,Bank Transfer,Shipped,SP-271,corporate client
ORD-3694-84,Emily Davis,Smartphone,ELECTRONICS,5,1051.35,5256.75,12/24/2023,New York,Apple Pay,Delivered,SP-785,
ORD-2888-20,Wilson, Robert,iPad,Mobile,3,1654.82,4964.46,11/10/2022,Seattle,cash,Refunded,SP-646
ORD-9762-21,John Smith,Monitor,ELECTRONICS,1,594.06,594.06,31-Oct,2023,CHI,Apple Pay,Refunded,SP-753
ORD-3675-23,Sarah J.,smart phone,electronics,3,617.06,1851.18,4/12/2023,MIA,cash,Delivered,,URGENT
ORD-5808-29,Michael Brown,Keyboard,Computers,2,1463.51,2927.02,1/8/2023,New York,Apple Pay,Cancelled,,bulk order
ORD-9988-40,Robert Wilson,Wireless Headphones,Mobile,5,1896.08,9480.4,19-Feb,2022,Houston,Credit Card,Completed,SP-832
ORD-6755-34,John S.,LAPTOP,Accessories,3,1976.44,5929.32,10/20/2023,L.A.,Apple Pay,Shipped,SP-806,corporate client
ORD-9454-53,S Johnson,Computer Monitor,Tech,4,1597.56,6390.24,1/8/2023,Miami, FL,PayPal,pending,SP-827
ORD-3528-37,Walk-in,Cell Phone,Accessories,2,776.56,1553.12,11/11/2023,Chicago,Google Pay,Cancelled,SP-193,URGENT
ORD-6361-83,Online Customer,Mobile Phone,Computers,3,1167.05,3501.15,3/12/2023,CHI,Cash,Delivered,SP-702,URGENT
ORD-9445-15,Davis, Emily,Mouse,Computers,3,1829.24,5487.72,2/12/2023,New York City,CC,Refunded,SP-450
ORD-3887-63,Emily Davis,Wireless Headphones,Electronics,4,510.78,2043.12,15-01-2022,,Bank Transfer,pending,SP-219,URGENT
ORD-8542-21,Online Customer,Wireless Headphones,electronics,5,1906.99,9534.95,9/4/2022,Manhattan,PayPal,,SP-419,bulk order
ORD-1818-73,J Smith,Laptop,Electronics,2,1427,2854,3/17/2023,MIA,Debit Card,Cancelled,,bulk order
ORD-6084-86,Guest,Mouse,Tech,4,1655.24,6620.96,2023-02-30,MIA,Credit Card,pending,SP-814,corporate client
ORD-1369-76,Davis, Emily,Mobile Phone,electronics,4,1458.27,5833.08,4/3/2022,Seattle, WA,Credit Card,Shipped
ORD-2807-20,John S.,Wireless Headphones,Computers,5,4.32,21.6,3/26/2023,Houston,Google Pay,CANCEL,,URGENT
ORD-6173-83,John S.,Headphone,Gadgets,5,1263.5,6317.5,5/28/2022,Chicago, IL,Google Pay,pending,SP-949
ORD-2863-77,R Wilson,Mechanical Keyboard,Accessories,1,1473.73,1473.73,12/5/2023,LA,cash,pending,SP-105,corporate client
ORD-4320-62,Emily D.,Monitor,Gadgets,2,194.64,389.28,10/6/2022,Houston, TX,cash,Refunded,
ORD-4987-64,Johnson, Sarah,Computer Monitor,Electronics,4,1012.77,4051.08,24-01-2023,MIA,Bank Transfer,CANCEL,
ORD-6581-59,J Smith, Jr.,Smartphone,Mobile,5,1934.69,9673.45,6/21/2022,Miami, FL,Debit Card,Pending
ORD-9503-22,R Wilson,Headphones,Tech,5,181.57,907.85,2/14/2023,HOU,Google Pay,Delivered,,URGENT
ORD-6015-51,Michael Brown,Mobile Phone,Electronics,5,1971.61,9858.05,11/6/2022,New York City,cash,COMPLETE,SP-999,discount applied
ORD-5395-12,Emily Davis,Mechanical Keyboard,ELECTRONICS,2,731.35,1462.7,2/10/2022,Los Angeles,CC,Pending,SP-919,discount applied
ORD-8732-71,R Wilson,smart phone,Mobile,2,1695.84,3391.68,13-08-2023,Seattle,Bank Transfer,Cancelled,SP-970,
ORD-7975-11,Wilson, Robert,smart phone,ELECTRONICS,4,1602.37,6409.48,2/2/2023,Miami,PayPal,Cancelled,SP-183
ORD-6527-99,Robert Wilson,iPad,Gadgets,5,476.24,2381.2,13/03/23,,Google Pay,,SP-125,discount applied
ORD-3801-27,Walk-in, Jr.,Wireless Keyboard,Accessories,2,978.66,1957.32,15-May,2023,CHI,Google Pay,Pending
ORD-6810-66,Smith, John,Lpt,ELECTRONICS,1,503.73,503.73,28-07-2023,Online,Credit Card,Cancelled,
ORD-1614-94,S Johnson,Mouse,Computers,3,1849.32,5547.96,9/15/2022,L.A.,Apple Pay,COMPLETE,,corporate client
ORD-5850-33,Guest,Mobile Phone,Accessories,4,1208.45,4833.8,9/8/2022,SEA,cash,Shipped,,bulk order
ORD-5239-68,Mike Brown,Mobile Phone,Gadgets,2,695.67,1391.34,3/26/2022,L.A.,cash,pending,SP-340,discount applied
ORD-3041-64,Mike Brown,Wireless Keyboard,Tech,4,1166.01,4664.04,17-06-2022,Houston,PayPal,Refunded,SP-110,bulk order
ORD-7941-91,S Johnson,Cell Phone,Gadgets,4,742.87,2971.48,4/29/2023,CHI,cash,pending,SP-682,corporate client
ORD-1078-49,Walk-in,Monitor,Tech,3,768.89,2306.67,23/08/23,Seattle, WA,Bank Transfer,Pending,SP-937
ORD-5459-99,Bob Wilson, Jr.,Cell Phone,Mobile,1,204.63,204.63,3/20/2022,Manhattan,Google Pay,Cancelled,SP-268
ORD-6226-77,Robert Wilson,Computer Monitor,Computers,2,1460.27,2920.54,27-Mar,2022,Online,Cash,Shipped,SP-938
ORD-9362-49,S Johnson,Headphone,ELECTRONICS,3,1023.37,3070.11,4/19/2023,Miami,Credit Card,,,corporate client
ORD-5799-51,Emily Davis,Laptop,ELECTRONICS,3,281.28,843.84,19-Dec,2022,CHI,cash,Delivered,SP-493
ORD-7927-41,Michael Brown,Tablet,Electronics,1,1759.52,1759.52,19-Jan,2023,Miami, FL,CC,CANCEL
ORD-2752-52,Wilson, Robert,Mechanical Keyboard,Mobile,2,1536.22,3072.44,6/8/2023,Miami,Credit Card,Pending,SP-216
ORD-8734-44,Bob Wilson,Tablet Computer,Mobile,3,353.41,1060.23,8/23/2022,Chicago, IL,CC,Pending,SP-821
ORD-3859-13,Davis, Emily,Mouse,electronics,1,160.52,160.52,7/23/2023,Seattle,Google Pay,COMPLETE,SP-107
ORD-3999-89,Mike Brown,laptop,Gadgets,3,1238.65,3715.95,26-03-2022,Houston, TX,Bank Transfer,pending,SP-428
ORD-8661-37,E Davis,LAPTOP,Gadgets,3,767.48,2302.44,11/11/2023,Seattle, WA,CC,Refunded,SP-470
ORD-9289-34,John S.,laptop,ELECTRONICS,4,762.88,3051.52,19/08/23,Seattle, WA,PayPal,pending,SP-562
ORD-5871-59,Sarah J.,Cell Phone,Gadgets,4,143.94,575.76,19-Oct,2023,MIA,PayPal,Shipped,SP-300
ORD-6341-20,Bob Wilson,laptop,Electronics,3,1852.57,5557.71,8/29/2023,New York,Google Pay,Shipped,SP-423,corporate client
ORD-1058-44,Mike Brown,Keyboard,Mobile,1,867.39,867.39,6/4/2023,Miami, FL,Credit Card,Refunded,SP-629
ORD-1683-20,Sarah Johnson,Tablet,Computers,4,295.6,1182.4,3/8/2022,Los Angeles, CA,CASH,CANCEL,SP-227
ORD-4884-80,Sarah Johnson,Monitor,Gadgets,4,1420.6,5682.4,4/12/2022,New York,Credit Card,Cancelled,SP-590,corporate client
ORD-9134-36,Customer,Tablet,Tech,2,1816.3,3632.6,30-Oct,2023,Online,Bank Transfer,CANCEL,SP-214
ORD-8144-73,Customer,Wireless Headphones,Accessories,5,610.02,3050.1,10/12/2022,HOU,Debit Card,pending,,discount applied
ORD-7281-70,Guest,Wireless Mouse,Electronics,2,1358.43,2716.86,9/23/2023,CHI,PayPal,Pending,SP-838,corporate client
ORD-5660-68,Guest,Computer Monitor,electronics,1,122.23,122.23,12/19/2022,NYC,CC,CANCEL,SP-943,bulk order
ORD-3323-73,Smith, John,Wireless Mouse,Tech,4,991.99,3967.96,10/3/2023,Houston, TX,PayPal,Cancelled
ORD-9676-19,R Wilson,Wireless Mouse,electronics,1,2.58,2.58,8/1/2022,Chicago,Apple Pay,Pending,SP-898,discount applied
ORD-9538-89,M Brown,Smartphone,ELECTRONICS,1,977.06,977.06,3/29/2022,Chicago,Bank Transfer,,SP-170,URGENT
ORD-4757-20,Guest,Mechanical Keyboard,Accessories,1,1984.94,1984.94,20-Mar,2022,NYC,Cash,Refunded,SP-411
ORD-8606-21,John Smith,Display,Accessories,1,257.1,257.1,4/5/2023,LA,Debit Card,COMPLETE,SP-902,
ORD-5882-74,Sarah Johnson,Monitor,electronics,4,1966.79,7867.16,15-Feb,2022,Online,Credit Card,Shipped,SP-759
ORD-9055-20;Michael Brown;Mechanical Keyboard;Computers;4;1525.1;6100.4;01-14-22;Seattle;Google Pay;COMPLETE;;corporate client,,,,,,,,,,,,
ORD-8427-54,Michael Brown,Earphones,Accessories,2,202.6,405.2,18/07/22,Los Angeles,CC,Pending,,bulk order
ORD-5169-65,Sarah Johnson,Mechanical Keyboard,Tech,5,304.13,1520.65,10/3/2022,Seattle,PayPal,Completed,SP-797,
ORD-9854-18,M Brown,Smartphone,Computers,2,5.92,11.84,9/6/2022,Chicago, IL,PayPal,CANCEL,SP-164
ORD-5001-15,Wilson, Robert,Lpt,Gadgets,987,1124.4,1109782.8,7-May,2023,SEA,Google Pay,
ORD-7013-28,Sarah J.,Smartphone,ELECTRONICS,2,1884.4,3768.8,7/4/2022,Los Angeles,cash,COMPLETE,SP-939,
ORD-5946-56,Michael Brown,iPad,Tech,1,653.99,653.99,9/8/2022,HOU,Bank Transfer,pending,SP-626,
ORD-3252-97,Wilson, Robert,Lpt,Gadgets,5,370.75,1853.75,6/9/2023,New York City,Google Pay,CANCEL,SP-998
ORD-6277-88,Guest,iPad,Tech,2,193.29,386.58,8/11/2023,Los Angeles, CA,Apple Pay,Completed,
ORD-5911-92,Brown, Mike,Headphone,Gadgets,4,1246.02,4984.08,6/23/2022,SEA,Cash,Completed,
ORD-4158-49,Robert Wilson,Mobile Phone,electronics,3,1600.99,4802.97,9-Jul,2022,Chicago,Credit Card,Shipped,SP-201
ORD-9092-10,John S.,Mobile Phone,ELECTRONICS,4,1782.49,7129.96,9/8/2022,Chicago, IL,CASH,Completed,SP-957
ORD-3176-41,Mike Brown,laptop,Gadgets,2,527.08,1054.16,11/26/2022,Houston, TX,Apple Pay,Refunded,SP-147
ORD-1555-52,Customer,iPad,Electronics,5,1275.51,6377.55,12/8/2022,Los Angeles,Bank Transfer,,SP-784,bulk order
ORD-7098-37,Bob Wilson,Mechanical Keyboard,Gadgets,2,564.48,1128.96,3/26/2023,SEA,CASH,Refunded,,discount applied
ORD-8101-65,Smith, John,Cell Phone,Electronics,4,1711.41,6845.64,16-11-2023,Miami,PayPal,Delivered,SP-255
ORD-7309-79,Emily Davis,Monitor,Electronics,3,715.43,2146.29,9/19/2022,Houston,Cash,,,URGENT
ORD-8064-30,Sarah J.,Smartphone,Gadgets,4,1879.61,7518.44,9/22/2022,Los Angeles, CA,Credit Card,Pending,SP-112
ORD-8112-28,John Smith,Headphones,Electronics,4,315.28,1261.12,11/1/2023,NYC,CC,Completed,SP-294,discount applied
ORD-1887-34,Bob Wilson,Laptop Computer,Accessories,3,1533.27,4599.81,1/14/2023,NY,Bank Transfer,pending,SP-913,
ORD-2634-24,Bob Wilson,Wireless Headphones,Computers,4,233.6,934.4,3/8/2022,,CASH,Completed,,
ORD-1339-73,JOHN SMITH,LAPTOP,Gadgets,4,336.79,1347.16,8/1/2023,Manhattan,Google Pay,Pending,SP-263,
ORD-1940-64,E Davis,Wireless Keyboard,Mobile,3,1512.82,4538.46,10/23/2022,SEA,Apple Pay,Refunded,SP-139,URGENT
ORD-9172-64,Smith, John,Smartphone,Tech,2,792.04,1584.08,8/28/2023,NY,Bank Transfer,Pending,SP-596
ORD-4624-23,Sarah J.,Laptop Computer,Gadgets,2,1867.12,3734.24,22-01-2022,Chicago, IL,CASH,Refunded,SP-618
ORD-2197-39,Customer,Laptop,Gadgets,1,65.31,65.31,10/5/2023,Los Angeles, CA,Credit Card,,SP-685
ORD-6079-81,John S.,Laptop Computer,ELECTRONICS,3,1419.77,4259.31,7/1/2022,Miami, FL,CASH,,SP-145
ORD-7267-69,Walk-in,laptop,Electronics,5,1533.98,7669.9,8/8/2022,Houston,Cash,Delivered,SP-411,URGENT
ORD-2679-33,Emily D.,Headphones,Gadgets,3,293.86,881.58,9-Apr,2022,Los Angeles,cash,CANCEL,
ORD-2686-68,Davis, Emily,Smartphone,Accessories,848,904.17,766736.16,20/12/23,Chicago, IL,CC,Pending
ORD-8274-77,Sarah J.,Lpt,Tech,2,1792.42,3584.84,23-May,2022,SEA,Bank Transfer,Pending,SP-895
ORD-2313-25,Online Customer,Smartphone,Mobile,5,56.33,281.65,6/21/2023,CHI,CASH,Delivered,SP-591,bulk order
ORD-6427-26,J Smith,Keyboard,Electronics,1,689.27,689.27,21/03/22,,CASH,Shipped,SP-362,URGENT
ORD-2306-57,Mike Brown,Tablet Computer,Electronics,4,1501.41,6005.64,5/3/2023,,PayPal,Refunded,SP-553,corporate client
ORD-8971-38,Wilson, Robert,Lpt,Tech,4,1257.67,5030.68,5/1/2023,Seattle, WA,CC,Refunded
ORD-3314-51,Emily D.,iPad,electronics,5,1006.49,5032.45,17-Aug,2022,Chicago, IL,Apple Pay,Shipped
ORD-2359-15,Michael Brown,Keyboard,ELECTRONICS,2,1342.89,2685.78,12/14/2022,NYC,Bank Transfer,pending,SP-675,
ORD-8453-88,Sarah Johnson,Mouse,Gadgets,5,2.81,14.05,12/26/2022,HOU,Google Pay,Pending,,discount applied
ORD-8782-44,Michael Brown,Wireless Mouse,Tech,4,1954.79,7819.16,10/7/2022,NY,Google Pay,Pending,SP-771,corporate client
ORD-5558-45,Emily D.,Cell Phone,Accessories,2,1146.26,2292.52,7/1/2023,LA,Debit Card,CANCEL,,corporate client
ORD-6522-72,Robert Wilson, Jr.,Wireless Keyboard,ELECTRONICS,1,1980.48,1980.48,6/27/2022,HOU,Google Pay,Completed,SP-552
ORD-5950-64,E Davis,Cell Phone,Gadgets,5,1661.78,8308.9,10/21/2023,Seattle,Credit Card,Cancelled,SP-563,URGENT
ORD-5531-50,R Wilson,Tablet,Tech,2,1693.44,3386.88,7/26/2022,N/A,CC,Delivered,,
ORD-2810-12,Bob Wilson,Computer Monitor,Tech,1,474.97,474.97,5/3/2023,New York City,Google Pay,Completed,SP-996,URGENT
ORD-6733-55,Online Customer, Jr.,Monitor,Accessories,2,1900.36,3800.72,6/5/2022,Manhattan,Apple Pay,Delivered,SP-718
ORD-2977-63,Sarah Johnson,Earphones,Computers,3,107.83,323.49,1/14/2022,HOU,Bank Transfer,pending,SP-664,
ORD-1697-47,Emily D.,Cell Phone,Mobile,2,1607.07,3214.14,25/07/23,Los Angeles, CA,Apple Pay,CANCEL,SP-995
ORD-2912-69,Mike Brown,Computer Monitor,Tech,5,1355.92,6779.6,20/10/23,Los Angeles,cash,Pending,SP-596,
ORD-6092-52,S Johnson,Computer Mouse,ELECTRONICS,2,1275.27,2550.54,2/25/2023,Seattle, WA,CASH,Cancelled,
ORD-3567-89;Emily Davis;Wireless Keyboard;Mobile;3;750.42;2251.26;30-08-2022;Chicago;Google Pay;pending;SP-395;URGENT,,,,,,,,,,,,
ORD-4383-83,Walk-in,Smartphone,Accessories,1,980.91,980.91,4/10/2023,,CASH,COMPLETE,SP-237,bulk order
ORD-7845-65,R Wilson,Tablet,Computers,1,1036.72,1036.72,7-Feb,2023,Los Angeles, CA,Debit Card,Delivered
ORD-9636-62,M Brown,Laptop Computer,Mobile,3,622.78,1868.34,6/10/2023,Houston,CASH,Pending,SP-583,corporate client
ORD-4959-71,Davis, Emily,Monitor,Accessories,1,433.7,433.7,3/9/2023,Miami, FL,Debit Card,
ORD-6098-87,Wilson, Robert,Laptop,Computers,2,1190.27,2380.54,7/15/2022,Manhattan,CASH,pending,
ORD-8687-74,E Davis,Laptop,Computers,1,299.9,299.9,27-07-2023,Chicago,CASH,Completed,SP-102,discount applied
ORD-4195-83,M Brown,Laptop,electronics,4,1623.08,6492.32,11/14/2022,L.A.,Credit Card,Pending,SP-456,URGENT
ORD-3852-30,Smith, John,laptop,ELECTRONICS,3,1869.81,5609.43,31/10/22,Miami,Credit Card,Delivered,SP-334
ORD-8064-31,Davis, Emily,Computer Mouse,Electronics,5,1153.51,5767.55,7/22/2022,Houston,Credit Card,Cancelled,SP-478
ORD-3186-41,M Brown,Monitor,Gadgets,2,1850.39,3700.78,4/13/2023,Online,cash,Delivered,SP-589,
ORD-5680-68,S Johnson,Headphone,Gadgets,2,113.5,227,9/7/2023,LA,Google Pay,Delivered,SP-970,
ORD-9922-28,Guest,laptop,Tech,2,1662.22,3324.44,14/08/23,Chicago,Google Pay,pending,,URGENT
ORD-3360-65,Online Customer,iPad,Computers,3,589.68,1769.04,5/6/2022,New York,PayPal,Completed,SP-673,
ORD-2139-38,J Smith,Wireless Mouse,Gadgets,4,1193.05,4772.2,12/9/2023,CHI,Cash,pending,SP-692,URGENT
ORD-2265-29,E Davis,Wireless Headphones,Electronics,1,1455.95,1455.95,17/02/22,L.A.,Cash,COMPLETE,SP-423,bulk order
